qid,question_text
00c101eeb6799050ec06,"How do People not believe in Islam, while it has the holy book with most scientific signs and it was revealed 1400 years ago?"
00c11db0acb0a57b6760,Can I marry my stepmother's nephew?
00c1461350441584608b,"What is the weather like in Freeport, Bahamas?"
00c21a5c834ac767ceb5,Why does my voice always crack when I try to sing with vibrato? How can I prevent this?
00c2621d65f02ee5734a,What is types of graph?
00c2a61782fa7acc7bd4,How serious is the Indonesian government in technology research and technology and self-sufficiency in the Soeharto era?
00c2ac5450dc0b9f798f,What is the process to join as a crri house surgency at CMC Vellore?
00c2ce185b1d48c8f0b9,What are all the possible ways for someone to detect my new whats app number even though I have used the option 'Delete my account' and used a new number without uninstalling & reinstalling the whats app. Could it be through MAC/IP add/Wifi?
00c32f53c914da94bd6a,"Where can I get cheapest accommodation in Manali in last week of December. Booking online or after visiting at place, which is better option?"
00c33557c498a0f2a03f,Could it be that the drive to truth emerged as a new evolutionary trait? Or did it emerge from the drive to survive and procreate? Then how can we trust our sense of truth?
00c37df6ac6c583da8f9,Do liberals still support Hillary Clinton after she robbed Sanders of his shot at the presidency?
00c3b486465f22ec3f2d,What factors affect Nebraska's population density?
00c428d954226a002c0a,How long does it take for salmonella to take effect?
00c51f87e28d8008413f,What should I learn before getting married?
00c52dc32ecfbc5cf491,How much money should I ask for for running 2 miles with a dog?
00c52e8dfc2c84c7b05f,Is the neuronal synapse formation dependent on distance between dendrite or the biochemical composition of dendrite?
00c541873513fdee50b5,What is Jack Farren's legacy as an actor?
00c548662a57576d16b3,Why did women around the world is more dominant have brighter skin no matter their races coming from?
00c58f1512f41dd617ff,How did Giant Silva become a professional basketball player?
00c5a0a4a733166acbf2,Where can I get the market research report on the global car dumpers market?
00c5e8f1a4279fee7f98,How did the Feingold diet originate?
00c5fb8d1fc218849421,How should I react when someone (stranger) nearly of your age calls you aunty in public places?
00c5ff923870275e3625,Should I be a surgeon or investment banker?
00c603e9dbac5a8273a3,Which coaching institute is best for NIFT entrance exam in Pune?
00c61e2d1882338d16ed,How many toilets does Nigeria need to meet SDG6?
00c6298f41f2302f645d,What is your single best argument that credit derivatives are insurance and should be regulated as such?
00c65b69c5726bdfe39b,I can't do thr rolled 'r'. Can I be understood by Spanish people?
00c660c58101eafe25e9,"Is it ok to go out with a girl who is 2 and some year younger than me is that ok barimg in mind were both atill minors, im 15 shes nearly 3?"
00c7082942a12844951b,What are the challenges one has to face while doing CA articleship?
00c724757fc238acd0a7,Do Marco Rubio's wife and kids speak Spanish?
00c72fd5b27178c6be57,"I miss my ex so much but he's already engaged, do I let him know?"
00c771ffb0d773107ec5,Which is the best online GMAT coaching for VA section?
00c77662b8405ef67653,What is the maximum internet download speed?
00c78f09ebd5d74fa7a4,What does it take to train a fresh batch of marketing executives?
00c794dfcd3ff6be488c,"How electronegativity and ionic qualities affect solubility of S block's nitrate, carbonate and bicarbonate compounds?"
00c7a1d634ee53fb2548,Is yelling at a pregnant woman ever justifiable?
00c7d959eae5e92313c0,Who is the most ignorant Muslim you have ever met?
00c7e431fe2f4bdbc063,Why do the Libertarians think their ideas are workable when they have never worked in any country at time?
00c822c4a27c8ed9029a,Do you need to learn calculus to study physics?
00c843d7e19eab77dc5d,Do I register my initiative as a charity or non-profit?
00c853aa2f0650152914,Can unemployment be eliminated?
00c86bb7d1822e6e6150,Why do people stutter when I look them into the eyes and look away?
00c8999f071699554840,How is a target area created?
00c8bd545afdec5dd3d4,How do you treat a damaged lumbar paraspinal muscle?
00c8c5c7328d8fb8f6b4,I want to start writing a finance blog. How to go about it?
00c8cf13a2cf083035bd,Do you think that a good/convincing argument can compel others to listen to you?
00c8f5242df163a79a3d,What is the salary or wages in Vietnam for visual effects artists?
00c9017d00beb912bd2f,What are some of Reinhard Bonnke's major accomplishments?
00c91b20ca1c08c2155a,Which is the best online shopping site for Pakistani Suits?
00c93a7dd2acda7a1ef5,"Before WWI, how powerful was the German Empire compared to Austria-Hungary?"
00c94b1fa5fa3c65d974,What are the best computer-based jobs/ teaching jobs one could do while in college?
00c953cb206e53c8dc85,How can I get a doctor's note in 4 days in the US?
00c970593f1b62e0f3eb,How can I make laser light with cheap and available materials?
00c975abd46878823077,Can I wear contact lens with -13 perception?
00c97d83485289c8e9b0,What are some controversial events that should be mentioned in Dwyane Wade's biography?
00c9a132ddb945454eb7,What is the last call rank in NTPC for ME through GATE 2017?
00c9b529e01ab275d30e,Which phone is used by Tim Cook?
00ca0e162c3671298a37,So do I have one dude upvoting my answers or am I actually popular?
00ca1325bd08e3438ba8,What is the hybridisation of [Co(H20) 3F3]?
00ca1afc9ce1f71e988e,How does work analysis affect human resource planning?
00ca3632b402c775307e,What are the behavioral traits of marmosets?
00ca4a42244d6098e000,How do you design a creative seesaw for children?
00ca60737d67218022e8,"Apart from UPSC syllabus books, what other books should an IFS aspirant read to become a better diplomat?"
00ca84836e0380d77149,"What are some examples of literary devices in the ""The Dilemma of a Ghost "" by Ama Ata Aidoo?"
00cacf40c110861f7578,Have you ever dated someone and you felt they liked the external world around you but didn’t really care about you?
00cb0da2dc5576145b20,Why is the international date line is not straight?
00cb0f28f402875aeecc,Where would MTV be today if it weren't for the creation of YouTube?
00cb1c854fed323756e4,"How do you say ""As the jury is divided in their opinions, the court has been adjourned to the next day."" in Chinese?"
00cb290d9a624059ba4d,"Which mega theme is best suited for a WooCommerce store (X Theme, Avada, Divi …)?"
00cb2d8d80e363321a0c,"How can I settle in Germany, as a poor, disabled Scottish woman? I understand German very well - and love the country and its people - but I can no longer work."
00cb2e7f26dcdaced77f,When will Mi 4i get MIUI 8.2 update?
00cb66c3a55fd9a5afd8,Which days of the week do people book hotel rooms most?
00cb8aa88783c3ecdf4d,Is it bad in birth chart to have Mars Saturn conjunction in 12th house of pisces sign? What are the effects?
00cbe012fb7660a7313b,What is Zakatul Fitr?
00cbedacc5545e08dfdd,How should I prepare for JEE in one year and which book to use?
00cbf602568eb820c33f,A prism has triangular bases and all of its sides are of length 8. A cylinder is inscribed in this prism. What is the volume of the cylinder?
00cc017a65d520a0e068,When should I replace my smoke alarm?
00cc2900b9eecee93434,Is locking my dog in a room and not feeding her an appropriate punishment for biting my face?
00cc46aaa5c56e5021f0,Where can I find the best gift suppliers in UAE?
00cc528ea9385027d066,"Do you prefer moderators to have a creepy sycophantic sexual fetish for predatory ""trolls"" and a rape-fetish for anyone who doesn't like them or wants to be at peace? How would you rate the quality of such a moderation from 0 to 10?"
00cc640f01d91d9a9e43,How is frosted flakes made?
00ccb351ac35860af8c5,Is rice or air a better insulator?
00ccbf9cd23ca2378a82,What is the best tool to simulate courses dependency in a curriculum?
00ccf49c7cfa832a47c4,What's the difference between capitalism and libertarianism?
00cd1809838e80fe2579,Why was HanFeizi so strict?
00cd2a9ddf79d313a8f8,"Don't you find it hypocritical that people that support Erdogan for his views against Israel can't fathom the fact that the Turkish state itself is built on occupied lands of Armenians, Kurds and Greeks?"
00cd4eba2bd0d72f52ba,Do I need to be an expert on a topic to write a book?
00cda4b0aa1537dee71a,Did you get Marshadow before the event ended?
00cdad18711cdfff9077,Are there any parts of the Torah that depict hatred towards another group?
00cdfc5f5d70ee6c9a97,"Once doubt sets in, how does one disengage from a cult?"
00ce12f706bffb2ac6a1,How can I meet other dominatrix?
00ce2b363185a21b590e,Why do monkeys have three legs but only two feet?
00ce42f02d74009b4e81,Who discovered Edinburgh?
00ce479a9652063094eb,For what business should you never work?
00ce7e640484f4e3f5f0,What is the marketing strategy applied for Kleenex products?
00ce84f6c9ca8808a304,What is your concern when you plan to buy a PU journal?
00ce9912d432a07a61a3,How is sound propagated?
00cec19af15b1f2bc164,What is a Quick Polka?
00ceca9c6d748631f883,What would be an interesting symbol to place on a racing drivers helmet?
00cf56181fc27350d05d,"If half of the US population is overweight, then why isn't that the normal weight?"
00d01783a6144558d509,"Now that net neutrality in the United States has been repealed, how will this affect the price of services?"
00d01f871e770c3615b4,"What are the literary devices used in the book ""Champ"" by Debbie Dadey?"
00d042fa9bb5cff32648,How do I turn [(x+40) ^2/20] + [(y-29) ^2/60] =1 into general form?
00d04e588382b43ba266,"Do banks video their drive thru and if so, how long are these kept?"
00d0517b0cbfa14eda09,"What are my chances of transferring into Rice from a community college (in high school, I got a 1700 on the old SAT, but I have a strong GPA and I'm very involved on my campus)?"
00d064406b51c2fcc331,Is there a way to add a background blur to portrait photos taken on an iPhone 6?
00d081a0ff603070c01d,How would a Gibbon with wings look like?
00d0b8ef98429fcc7b88,Does anyone feel like life is not real?
00d110f9c41810272868,Which philosopher helps you cope with modern life?
00d114e881bc7dcf1e9b,What are the application of ceramics in medical devices?
00d2161065a537bbc786,How much time will it take to digest 1 cup of curd?
00d21fda37cba03cc1a2,When and why India created Pakistan?
00d22011127aa899bfbb,Bullet standard 350 in Chandigarh.My question is that will the noise from the aftermarket Punjabi silencer get me fined because of sound norms?
00d2683c02f1f2ef774b,What are the best job seeker sites in USA?
00d2925dd74f0074a364,Why do guys like rubbing their penis all over a girls body?
00d2a61f98b97a2e1635,Why was the production of Honda airwave stopped?
00d2bdffa06ce7d88dce,Where do you research new martial arts techniques?
