qid,question_text
004b775362b034a4d5ee,How can I get a job at TNIE? I am a fresher and want to work as a sub-editor.
004b8acb205f6753cf15,What is the percentage of body language usage between different genders?
004baecb8c4dd9ae211d,What diet is best to get six pack abs?
004bc409aca2229786bf,Who invented the screw?
004bdea145be55c5d78b,How do you add a topic anonymously to a question on Quora?
004be5486beacb4bb19a,Will Reliance Communications and Reliance JIO merge?
004bf0e32bcb439e3c6d,Why do we need a baker?
004c0c273d2d03c65303,"What is the biggest opinion you've had on something, only to change your mind later?"
004c12d4ac0a584b9c1a,What do you think of Electrical Engineering and Physics double major?
004c1c514865e4741dd1,"I can't remember the last time I've felt anything at all. How do I know if I've actually felt something before, or if I'm just misremembering that I used to feel things?"
004c267d27ae4c5feba4,Why does my underwear smell like ammonia?
004c2d91cb9fc6f2d491,"Psychologist form relationships w clients for money, and induce clients to replicate relationships with them. Are they manipulative whores?"
004c3c946adb1b22c74d,How can you improve Google Duplex?
004c4196111d4a78eeaf,It is known that Elon Musk has read lots of books. Is it known to anyone exactly how many books he has read in his lifetime?
004c4505460ddbfecac3,Why did a certain party of Roman wish to killed juli?
004c4ae83c6e19e3cf9e,What are the careers an artist and a writer can pursue and would it be enough to support oneself financially?
004c54606f73360dd747,Xo you ever find ringtones or dialer tone irritating except default ringtone or dialer tone?
004c5771428a56d9331a,Why is everyone a hypocrite?
004c75225bf0482b07b4,Are electric and magnetic fields particles? Or they are waves?
004c8c0eaa1081afa43e,Why does intrapleural pressure decrease when you inhale?
004c9aae0e5e0d9f774e,"What do you use to store your trousers, jackets and shirts wrinkle free? Do you hang all of them and do you have space?"
004cba7a88ac5c52b436,Which are the best Facebook groups and pages for Lithuania startups?
004cd2ca066cc8bee57d,Is it okay to not lift for a week due to an injury? Will I lose muscle mass?
004cd802b14c6e198e32,Is having an adductovarus toe normal for a person?
004cfc2d749409e15ea9,Why do students teach and try to get away with it?
004d019788e4be078205,Why do employers in BFSI check CIBIL?
004d090ac7bf6257f0f8,Why can't audiences age below 18 watch pornography? Does it relate to the idea of maturity and health policies in particular countries?
004d1a92027255d44070,How proton perform orbital motion in nucleus?
004d1b6f5d182e5dbe3b,What are the most painful words someone has ever said to you?
004d2200d78c91f826cf,Why do some people on here like Muslim people more than Russian people?
004d439c7c58a358fac3,How good is having leadership experiences in your CV?
004d4be817846116b23a,Is Christianity the most intolerant religion?
004d5d4806be231e1142,Why do people link their happiness to accomplishments or future events? Why can't we stay happy all the time?
004d6195bfcbe1aeb2d0,How can I be brave enough to stand for my rights?
004d6cc03bf13b44b5bc,What jobs will I get after doing hospital management from Tapmi?
004d6ed54f35bb1553f0,Is it ok if I worked 24 a week?
004d7d0bf697c89f54d5,What are some useful tips for someone who is starting work at Equinix?
004d833a864b067d9429,What is the best way to invest my money with better interest?
004d866f6267a36b26df,Are apparences futile?
004d88c22b4e42a60cbe,Which website provides free worldwide promotion of startups?
004d9811fabfea59a92c,"What is the best MOOC learning path for Microsoft Visio that covers beginner, Intermediate, and Advanced levels?"
004dad323411f3b575a8,Should I even attempt in high school?
004db7567cdeadd4d0bc,What are some helpful tips for students starting their first year at KIET Ghaziabad?
004dbe194b93c710f341,"As Hindus in Bangladesh strong minded about their religion, and ready to do whatever to protect their religion?"
004dd81fc76e7c84c564,What discussions would be easier to discuss in media/TV without involving any religion?
004de081bbc840890402,How is Joe Biden regarded in the USA?
004e069a714957c36704,Why do bees eat their own honey?
004e10df4aaab05ea6f6,"Was the life of a 9th century Western European (English, German, French) peasant different than that of a 14th century peasant?"
004e14981eb4c6e4dc8c,What does it mean to cheat on your partner?
004e1b9a3ddcdadd5d28,How important is the IR score on the GMAT exam?
004e1f28bca774c4bdee,What are some very small tool for binary code breakimg?
004e1f60782312949a36,Could someone tell me about their experience with NHT Global as a distributor?
004e2ce7b0b4b14a836a,"Whats a good uniform to wear that is professional but has an approachable ""I'm here for you"" kind of look?"
004e371de8255ce61563,How do I write an anonymous answer to a Quora post?
004e3dc3ab83e7e73781,What is a safe online option for storing Bitcoin during the upcoming hard fork?
004e46d3fd2c3b3873e0,Why is federalism considered to be a safe form of government?
004e6751dd47050d2549,Does milk for children with different age range matters?
004e678d777001f8d4f3,Which other colleges other than TISS offer MA HRM and do they have the same exam pattern as TISS?
004e6bd541aea7724f6e,"With 44k rank in VITEEE can I get CSC or IT in category 2 or 3 or4 in VIT Chennai if yes, in which category?"
004e6d4897bda42b3d53,Is it safe to walk in a Ucranian street in a Yuri Gagarin t-shirt?
004e7459748a0f67c3df,Is it likely that Jared Kushner is the one who put the story about John kelly and H.R McMaster leaving into the hands of reporters?
004e76ae4069b9632dd0,Parents: Have you ever temporarily lost your young child (< 6 yrs old) in a public place?
004e8d81b0b9bc508055,Is there a message group for English?
004ea01a58d7b5ac470b,What are some good tips for my first 2-gun competition?
004ebf728f35dc1774c5,What college major did you study and how does it compare to what you do now?
004ec7760a2e73363835,Why does Recep Tayyip Erdoğan not like Ataturk?
004ec7a56ffdcc8d5354,What tool used to create SVG Maps for Wikipedia?
004ed789fae7d811efa0,How is Bailey's Irish Cream mass produced?
004ee5a18eec9680067d,Can I apply to MIT as a freshman if I have already finished a month in my college?
004ef1c536f7503b6617,Is it not time to move on from an exclusive focus on one Holocaust to several Holocausts that took place on other continents and draw appropriate moral lessons from them?
004f05f2691c214c660a,Will the Big Bang cycle go on forever?
004f17a44eddd8f0a038,"If you had to vote between: Mortal Kombat and Grand Theft Auto, which would you pick?"
004f1c4f1c9e1f0b49bf,Can a lighter left in a jeans pocket in a crowded hamper be triggered and the butane cause the ink from the jeans' die to bleed onto clothes pressed against the pocket/lighter?
004f254fac4c3f966892,Where is the best area to start a doughnut shop in Bangalore?
004f26b92f8c374e23da,How was Marsha's administration organized?
004f37bdcf4cc8536df6,Should I buy a Cort M100 or Ibanez Gio GRX70 for playing heavy metal?
004f3e9eb48d6fbb7942,Can I create an atheist country on Mars?
004f4646987fc4c4c07f,Why do boyfriends smile at a girl?
004f5b8632d0e3778b1a,How can I get my RCB jersey signed by Virat Kohli?
004f95e31d1738824815,Can you make money making a different version of a song?
004fa0e16a9b922c18e1,Are transgenders being sent to prison by trump?
004fa787a00ce9bf3be6,What advise can you give to me right now about my decision to migrate from Africa to any small European country with a degree in information technology in search of a decent life?
004facf1166ce39fef33,How do I get a peddlers license in Texas?
004fbad1a02fb0fff910,How did Constitution of Medinah ended?
004fbccaeedc8c2ec9fc,"How do I determine the amount of time required for any given work? My problem is, for instance, when I want to do something then I feel like 2-3 hours are not enough, but when I actually start doing it gets over within time or sometimes before time."
004fca3953c1268efaae,"In the United States, how much is the monthly salary of an ordinary worker? How much is the price of the house prices in the ordinary cities of the United States?"
004fd7ceacdfd82da87b,How do you go from being homeless to wealthy?
004fe090e74b01f0e08a,Why are men still hung up on being the initiator or pursuer with dating when that just sounds like a creepy way of viewing women as prey in the animal kingdom?
004ff25764100f7d1e71,Are Muslims doing love jihad sex pervert?
004ff9e9e4f832881117,What gestures for a job interview?
004ffa819ae56125164b,Where can one find best neuro surgeon in Pune?
0050019d486b54216c21,"Which of the processes, such as replication, transcription and translation, does not need RNA?"
00500fa20692791b0f15,"What is the significance in Mahindra naming their models KUV, TUV and XUV?"
00501715df1ec0b22f3b,Can a hard fork happen to crypto kitties?
005018a7c55819bd43f8,What does the Turkish name Aliyar mean?
005024b275ceb194027c,Would you be interested in joining a Facebook group for Quora users?
005025732f7983cb6874,Why do people online date Roblox?
00503edb497c45ef29a5,How long does it take wire up 30 devices to a computer charging cart?
005045cfa07f1beac897,Are Albino Cories completely bred fish like Goldfish?
005049ca5497d5d3acfe,How does the mass of a planet relate to the distance from the sun?
0050574e5d099268266f,What made Giselle Salandy such a strong boxer on the ring?
005059d57f32a9d216ba,"How do the characters change throughout the novel ""The Count of Monte Cristo"" by Alexandre Dumas?"
005060868db077ae8867,"What if America imposed tariffs on non-democratic countries, while trading freely with nations that have strong human rights records?"
00506787c23fb4778ca5,What is relationship between domestic politics and international poltics?
00506de7af44e12a20a7,How do independent and dependent variables compare?
0050779601516315eb2b,Do I start slow in the beginning of a relay?
0050820247bf64cdd66b,"When a soldier carry M-14 and run out his ammunitions, could he use AK47 and StG44 bullets that he found to doing combat again?"
00508a4b035d74d79a0f,What is the best orchestar in the world?
005096b0a49b625e346b,Is there any benefit in getting addicted to something and then breaking the addiction?
00509b4dccffba915d00,Is there a way to bypass the security questions on my Facebook account as I provided a fake birthday and forgot it?
0050b40f471ffa0fb992,When temperature increases the heat produced in a conductor also increases.Why?
